,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
66,140.14428944587706,1.9846774218622003,0.7086111545562744,0.03276681432034631,True,100,auto,5,80,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 80, 'n_estimators': 2000}",-0.6773360513091637,-0.6723798225882983,-0.684206803540304,-0.6907030610132044,-0.671675005060597,-0.6792601487023135,0.007266155496821585,14,-0.5544878220738619,-0.554855726890799,-0.5461824705663861,-0.5552005691837263,-0.5510920644607001,-0.5523637306350946,0.0034232900439723456
67,167.24409899711608,2.0388503220730905,0.8627159595489502,0.06347817038316599,True,100,auto,5,80,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 80, 'n_estimators': 2400}",-0.6772885919239707,-0.6730363245031179,-0.684432706651702,-0.6902479593673745,-0.6718692706167281,-0.6793749706125787,0.006995277282057289,21,-0.5547235139767863,-0.5548680279604821,-0.5462195384786683,-0.5546945070172042,-0.5515156159756122,-0.5524042406817505,0.003338706080756058
68,80.77645092010498,0.9984689589089007,0.39094018936157227,0.014054155744565167,True,100,auto,5,100,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 1200}",-0.687347802103084,-0.6796737561829228,-0.6923525787001703,-0.7007534489448731,-0.6804186335555222,-0.6881092438973145,0.007858301922791853,70,-0.5795602203677428,-0.5810400015550029,-0.5713431726614251,-0.580951178064468,-0.5760277085318201,-0.5777844562360918,0.0036974677090893444
69,107.37339506149291,2.370039932777738,0.5318230152130127,0.045541195057841696,True,100,auto,5,100,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 1600}",-0.6856633959247688,-0.6804242734250413,-0.693578889153748,-0.7003531697535169,-0.6812562239964077,-0.6882551904506966,0.0076384430723535285,76,-0.5792922134169154,-0.5810302366059256,-0.5713002883282804,-0.5803215415487437,-0.5759012296556913,-0.5775691019111113,0.00359456011752694
70,132.71885652542113,2.797580786364009,0.6938982486724854,0.04415063243431746,True,100,auto,5,100,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 2000}",-0.6860013549031274,-0.6801224894113461,-0.6928399110103446,-0.6994289722155704,-0.6809390427230135,-0.6878663540526804,0.007346614339424603,59,-0.5792853784002095,-0.5806975781171947,-0.5715240006750971,-0.580543248305357,-0.5764547678003343,-0.5777009946596385,0.003443153383513339
71,157.6724872112274,1.7481971956338722,0.8539843559265137,0.07049791374452091,True,100,auto,5,100,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 2400}",-0.6860036950923563,-0.6810031907253854,-0.6930045919606321,-0.6995086258626502,-0.6812518355627039,-0.6881543878407456,0.007153370233595316,72,-0.579435903789435,-0.5809867033853032,-0.5712614358083206,-0.580063699965414,-0.5756299429118857,-0.5774755371720717,0.0036025320547764
72,73.10148916244506,0.6277053621900207,0.35832972526550294,0.023805313728566764,True,100,auto,5,140,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 140, 'n_estimators': 1200}",-0.7006259604893296,-0.6936870960269037,-0.7081299818585293,-0.7114539715477225,-0.6955896306065745,-0.701897328105812,0.006913562624649224,110,-0.618099163731681,-0.6186572538744609,-0.6093160195218819,-0.6169115563156642,-0.6145107980349106,-0.6154989582957197,0.0034040130734155384
73,97.54150123596192,1.6943407432716022,0.4942431926727295,0.04065950526975053,True,100,auto,5,140,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 140, 'n_estimators': 1600}",-0.7001436303697891,-0.6925639818646696,-0.7075676667843853,-0.7119996478570811,-0.6967958740307005,-0.7018141601813253,0.0070765339263673425,105,-0.6175666829988744,-0.6186131916598597,-0.6095861449455418,-0.6170894570873704,-0.6146751829981243,-0.6155061319379541,0.0032293445604288772
74,121.3710364818573,1.0971122779932532,0.6125386238098145,0.03450899573068424,True,100,auto,5,140,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 140, 'n_estimators': 2000}",-0.6998589894097348,-0.6934633670835559,-0.7078932043069333,-0.7118824363717287,-0.6969573436481039,-0.7020110681640114,0.006859711424022314,117,-0.6174947083574592,-0.6187675411630124,-0.6087197294212997,-0.6166942353478145,-0.6147973771690886,-0.6152947182917349,0.0035309185720838474
75,146.94653129577637,1.6075791281415421,0.7747243881225586,0.11131912949359596,True,100,auto,5,140,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 140, 'n_estimators': 2400}",-0.6995416841563311,-0.6941493823070708,-0.708101270862738,-0.7120201846233252,-0.6965922502899401,-0.702080954447881,0.006848592699048159,120,-0.6174928947306303,-0.6184155764375034,-0.6092679307189187,-0.6171279201236479,-0.6140816694782938,-0.6152771982977988,0.0033383973789756923
